	Name	Address	City	State	Zipcode	H3 Index	Latitude	Longitude
1249	Casa Ora	148 Meserole St.	New York	New York State	11206	8f2a100de869394	40.7079151	-73.9437907
1250	The River Café	1 Water St.	New York	New York State	11201	8f2a1072d4482f3	40.7034279	-73.9942984
1251	Mesa Coyoacán	372 Graham Ave.	New York	New York State	11052	8f2a100d128a583	40.71564	-73.94433
1252	Mythos	196-29 Northern Blvd.	New York	New York State	11358	8f2a10052d92aea	40.7580878	-73.7846604
1253	Christos	41-08 23rd Ave.	New York	New York State	11105	8f2a100f3983993	40.7703	-73.90752
1254	Estrellita Poblana III	2328 Arthur Ave.	New York	New York State	10458	8f2a100acb5641c	40.8538238	-73.8889351
1255	Manhatta	28 Liberty St.	New York	New York State	10005	8f2a107288e6062	40.7081016	-74.0087716
1256	Jean-Georges	1 Central Park West	New York	New York State	10023	8f2a100d6c90d5d	40.76907	-73.98155
1257	le Crocodile	80 Wythe Ave.	New York	New York State	11249	8f2a100d3b50b29	40.7219564	-73.9580595
1258	Marea	240 Central Park South	New York	New York State	10019	8f2a100d6c9834d	40.767619	-73.9810681
1259	Persepolis	1407 Second Ave.	New York	New York State	10021	8f2a100892e284a	40.76997	-73.95785
1260	Frevo	48 W. 8th St.	New York	New York State	10011	8f2a100d26dc388	40.7331992	-73.9988216
1261	Blanca	261 Moore St.	New York	New York State	11206	8f2a100dc732cd0	40.7049906	-73.9336873
1262	Lobster Club	98 E. 53rd St.	New York	New York State	10022	8f2a100d605581b	40.75869	-73.971855
1263	Koyo	37-12 31st Ave.	New York	New York State	11103	8f2a100f309caf4	40.7618476	-73.9184321
1264	Nakaji	48 Bowery	New York	New York State	10013	8f2a1072c353c04	40.7154236	-73.9969438
1265	odo	17 W. 20th St.	New York	New York State	10011	8f2a100d20994aa	40.7407048	-73.9929904
1266	Boathouse Central Park	The Lake at Central Park	New York	New York State	10021	8f2a10089789952	40.77543	-73.96877
1267	Shanghai Heping	104 Mott St.	New York	New York State	10013	8f2a1072c303a6d	40.7174018	-73.9972882
1268	db Bistro Moderne	55 W. 44th St.	New York	New York State	10036	8f2a100d6606d00	40.75591	-73.98199
1269	Lakruwana	668 Bay St.	New York	New York State	10304	8f2a107560c3c52	40.625676	-74.0751404
1270	Mtskheta Café	2568 86th St.	New York	New York State	11214	8f2a1074019150e	40.59683	-73.985405
1271	Charlie Bird	5 King St.	New York	New York State	10012	8f2a1072cc5c6ca	40.7277455	-74.0031139
1272	Hearth	403 E. 12th St.	New York	New York State	10009	8f2a100d35a48d8	40.7300157	-73.9833172
1273	Gallaghers	228 W. 52nd St.	New York	New York State	10019	8f2a100d6401cc5	40.762928	-73.983864
1274	Legacy Records	517 W. 38th St.	New York	New York State	10018	8f2a10725a910d5	40.757473	-73.99801
1275	Il Divo	1347 Second Ave.	New York	New York State	10021	8f2a100892c109d	40.7687696	-73.9584269
1276	Đi Ăn Đi	68 Greenpoint Ave.	New York	New York State	11222	8f2a100d396ecb4	40.7297087	-73.9581758
1277	Red Hook Tavern	329 Van Brunt St.	New York	New York State	11231	8f2a107296d141a	40.6778899	-74.0121616
1278	El Quinto Pino	401 W. 24th St.	New York	New York State	10011	8f2a100d2586c1b	40.7473847	-74.000992
1279	Atoboy	43 E. 28th St.	New York	New York State	10016	8f2a100d210d128	40.74358	-73.98449
1280	Electric Lemon	33 Hudson Yards	New York	New York State	10001	8f2a107253a859d	40.7544884	-74.0017767
1281	Hunan Slurp	112 First Ave.	New York	New York State	10009	8f2a100d34a0772	40.726803	-73.98584
1282	Madre	214 Franklin St.	New York	New York State	11222	8f2a100d02f3d0a	40.7331171	-73.9578699
1283	Pera	303 Madison Ave.	New York	New York State	10017	8f2a100d664149d	40.7524	-73.97942
1284	Bin 71	237 Columbus Ave.	New York	New York State	10023	8f2a1008ba1116b	40.7765241	-73.9793206
1285	James	605 Carlton Ave.	New York	New York State	11238	8f2a100da285c0a	40.6790929	-73.9717075
1286	Junoon	19 W. 24th St.	New York	New York State	10010	8f2a100d20a68a9	40.7430797	-73.9908429
1287	Tori Shin	362 W. 53rd St.	New York	New York State	10019	8f2a100d659d0ac	40.7649985	-73.9869784
1288	The Flower Shop	107 Eldridge St.	New York	New York State	10002	8f2a1072cac5b8e	40.7180141	-73.9922475
1289	The Grill	99 E. 52nd St.	New York	New York State	10022	8f2a100d605105d	40.7581462	-73.9722621
1290	Jungsik	2 Harrison St.	New York	New York State	10013	8f2a1072c626b98	40.718685	-74.00911
1291	Moti Mahal Delux	1149 First Ave.	New York	New York State	10065	8f2a100d6b3524b	40.7620746	-73.9601273
1292	Lavagna	545 E. 5th St.	New York	New York State	10009	8f2a100d34566e8	40.7241661	-73.9824654
1293	Il Gattopardo	13-15 W. 54th St.	New York	New York State	10019	8f2a100d60a0086	40.761513	-73.976494
1294	Community Food & Juice	2893 Broadway	New York	New York State	10025	8f2a1008891162a	40.8058889	-73.9657314
1295	Rosella	137 Avenue A	New York	New York State	10009	8f2a100d3431c9e	40.7271207	-73.9828623
1296	Sushi of Gari	402 E. 78th St.	New York	New York State	10075	8f2a1008935db02	40.77121	-73.95266
1297	Sushi Ann	38 E. 51st St.	New York	New York State	10022	8f2a100d60e844e	40.75778	-73.97398
1298	Noreetuh	128 First Ave.	New York	New York State	10009	8f2a100d358a65a	40.7274743	-73.9853233
1299	Eléa	217 W. 85th St.	New York	New York State	10024	8f2a1008b92c812	40.7873024	-73.9766604
1300	Upland	345 Park Ave. South	New York	New York State	10019	8f2a100d215178b	40.7419368	-73.984712
1301	La Grenouille	3 E. 52nd St.	New York	New York State	10022	8f2a100d60f4cca	40.75973	-73.9755
1302	Le Coucou	138 Lafayette St.	New York	New York State	10013	8f2a1072c04a6c5	40.719162	-74.00001
1303	The Clam	420 Hudson St.	New York	New York State	10014	8f2a1072cca9da9	40.730293	-74.006714
1304	Farra	71 Worth St.	New York	New York State	10013	8f2a1072c74e125	40.7169774	-74.0057409
1305	El Nuevo Bohío	791 E. Tremont Ave.	New York	New York State	10460	8f2a100adc08b1b	40.84395	-73.88809
1306	Café Salmagundi	51 Irving Pl.	New York	New York State	10003	8f2a100d238e4e9	40.7358831	-73.9875404
1307	Kanoyama	175 Second Ave.	New York	New York State	10003	8f2a100d22cc025	40.7306576	-73.9864662
1308	Red Rooster	310 Lenox Ave.	New York	New York State	10027	8f2a1008dd08cda	40.8081627	-73.9449699
1309	Kyma	15 W. 18th St.	New York	New York State	10011	8f2a100d272800d	40.73877	-73.9923
1310	Gabriel Kreuther	41 W. 42nd St.	New York	New York State	10036	8f2a100d66e4910	40.75397	-73.982025
1311	Sushi Zo	88 W. 3rd St.	New York	New York State	10012	8f2a1072cd4d09b	40.729897	-73.99912
1312	Cote	16 W. 22nd St.	New York	New York State	10010	8f2a100d2081071	40.7414233	-73.9914627
1313	Ai Fiori	400 Fifth Ave.	New York	New York State	10018	8f2a100d29922eb	40.75013	-73.98357
1314	Hide-Chan Ramen	248 E. 52nd St.	New York	New York State	10022	8f2a100d6322373	40.756296	-73.9681187
1315	Le Bernardin	155 W. 51st St.	New York	New York State	10019	8f2a100d64701a8	40.76177	-73.98223
1316	Rezdôra	27 E. 20th St.	New York	New York State	10003	8f2a100d20c1971	40.7390046	-73.9890088
1317	Angelina’s	399 Ellis St.	New York	New York State	10307	8f2a106e60b55ad	40.51395	-74.25117
1318	Loring Place	21 W. 8th St.	New York	New York State	10011	8f2a100d26c891a	40.7327626	-73.9974029
1319	Aska	47 S. 5th St.	New York	New York State	11249	8f2a100d3248d93	40.7125069	-73.9669769
1320	Benoit	60 W. 55th St.	New York	New York State	10019	8f2a100d619a343	40.76245	-73.97722
1321	Red Paper Clip	120 Christopher St.	New York	New York State	10014	8f2a1072cdaa164	40.7331693	-74.005433
1322	Goosefeather	49 E. Sunnyside Ln.	Tarrytown	New York State	10591	8f2a101a6514872	41.04811	-73.85851
1323	Tsushima	210 E. 44th St.	New York	New York State	10017	8f2a100d62f4c98	40.7519204	-73.9731219
1324	I Sodi	105 Christopher St.	New York	New York State	10014	8f2a1072cda8c12	40.733334	-74.00503
1325	Village Cafe	1968 Coney Island Ave.	New York	New York State	11223	8f2a10744a9b372	40.6092817	-73.9624299
1326	Patricia’s	1082 Morris Park Ave.	New York	New York State	10461	8f2a100116d401c	40.8493908	-73.8536198
1327	Wolfgang's	4 Park Ave.	New York	New York State	10016	8f2a100d28ab84d	40.7466568	-73.9820039
1328	Cosme	35 E. 21st St.	New York	New York State	10010	8f2a100d20eeca1	40.7394428	-73.9884704
1329	Union Square Cafe	101 E. 19th St.	New York	New York State	10003	8f2a100d23b07a2	40.7377385	-73.9879013
1330	Dons Bogam	17 E. 32nd St.	New York	New York State	10016	8f2a100d289ca93	40.74689	-73.98429
1331	Lola Taverna	210 Sixth Ave.	New York	New York State	10014	8f2a1072cc5b368	40.7269961	-74.0033051
1332	M. Wells	43-15 Crescent St.	New York	New York State	11101	8f2a100d559381c	40.748543	-73.94241
1333	Chef's Table at Brooklyn Fare	431 W. 37th St.	New York	New York State	10018	8f2a10725a8bbb4	40.7560823	-73.9964997
1334	L'Atelier de Joël Robuchon	85 Tenth Ave.	New York	New York State	10011	8f2a1072185915e	40.7428946	-74.0077138
1335	Citroën	931 Manhattan Ave.	New York	New York State	11222	8f2a100d025b49c	40.7311693	-73.9547516
1336	Kokomo	65 Kent Ave.	New York	New York State	11249	8f2a100d3a21434	40.7220087	-73.9597982
1337	Emilio's Ballato	55 E. Houston St.	New York	New York State	10012	8f2a1072c8cd0cd	40.7246827	-73.994544
1338	2nd Avenue Deli	162 E. 33rd St.	New York	New York State	10016	8f2a100d285248b	40.74521	-73.97943
1339	Maki Kosaka	55 W. 19th St.	New York	New York State	10011	8f2a100d2735606	40.7401664	-73.993784
1340	Copper House	11 Taylor Sq.	West Harrison	New York State	10604	8f2a10c49a0269b	41.0419675	-73.748355
1341	Il Cortile	125 Mulberry St.	New York	New York State	10013	8f2a1072c3025a3	40.7179797	-73.998164
1342	The Odeon	145 West Broadway	New York	New York State	10013	8f2a1072c75a405	40.7169	-74.00786
1343	Seppe Pizza Bar	3 Navy Pier Ct.	New York	New York State	10304	8f2a10756014c4e	40.6294612	-74.0740369
1344	The Fulton	89 South St.	New York	New York State	10038	8f2a1072d4d6505	40.7054388	-74.0009441
1345	Bâtard	239 West Broadway	New York	New York State	10013	8f2a1072c0da4a5	40.719616	-74.00589
1346	Hūso	1067 Madison Ave.	New York	New York State	10028	8f2a100890c6a13	40.7773502	-73.9612342
1347	Gigino at Wagner Park	20 Battery Pl.	New York	New York State	10004	8f2a1072818b4d8	40.70522	-74.01848
1348	Kissaki	319 Bowery	New York	New York State	10003	8f2a1072c85c342	40.7254257	-73.9919888
1349	Aburiya Kinnosuke	213 E. 45th St.	New York	New York State	10017	8f2a100d621e00b	40.7525168	-73.9723808
1350	Foragers Table	300 W. 22nd St.	New York	New York State	10011	8f2a100d241581e	40.7447512	-73.9991383
1351	Caviar Russe	538 Madison Ave.	New York	New York State	10022	8f2a100d60006d4	40.760685	-73.97355
1352	Contra	138 Orchard St.	New York	New York State	10002	8f2a1072ca29774	40.719917	-73.98922
1353	Saraghina	435 Halsey St.	New York	New York State	11233	8f2a100d8326662	40.683554	-73.9353191
1354	Golden Unicorn	18 East Broadway	New York	New York State	10002	8f2a1072c275612	40.7136419	-73.997051
1355	OKO Rye	29 Purchase St.	Rye	New York State	10580	8f2a101002917ad	40.9826152	-73.6844592
1356	Casa	72 Bedford St.	New York	New York State	10014	8f2a1072cc3338d	40.7315258	-74.0048554
1357	Silver Apricot	20 Cornelia St.	New York	New York State	10014	8f2a1072cd52129	40.7313916	-74.0020343
1358	Wicked Jane	15 W. 8th St.	New York	New York State	10011	8f2a100d26cd192	40.7326867	-73.9970571
1359	Keens	72 W. 36th St.	New York	New York State	10018	8f2a100d2d738d4	40.7507355	-73.9862706
1360	Kafana	116 Avenue C	New York	New York State	10009	8f2a100d3092c14	40.72424	-73.97837
1361	L’Appart	225 Liberty St.	New York	New York State	10281	8f2a10728d51cd9	40.7121897	-74.0155187
1362	Fette Sau	354 Metropolitan Ave.	New York	New York State	11211	8f2a100ded52808	40.71417	-73.95634
1363	Vinegar Hill House	72 Hudson Ave.	New York	New York State	11201	8f2a1072da93d74	40.70266	-73.98139
1364	Locanda Verde	377 Greenwich St.	New York	New York State	10013	8f2a1072c71e58a	40.7199	-74.00987
1365	Portale	126 W. 18th St.	New York	New York State	10011	8f2a100d244b040	40.7401493	-73.9960021
1366	Casa Bocado	341 Broome St.	New York	New York State	10013	8f2a1072ca8d485	40.7195238	-73.9946104
1367	Çka Ka Qëllu	2321 Hughes Ave.	New York	New York State	10458	8f2a100acb54b01	40.8538012	-73.8878119
1368	Sushi Yasuda	204 E. 43rd St.	New York	New York State	10017	8f2a100d62f3564	40.75108	-73.97364
1369	Daniel	60 E. 65th St.	New York	New York State	10065	8f2a100d68a195a	40.7667521	-73.9675039
1370	Sushi Yasaka	251 W. 72nd St.	New York	New York State	10024	8f2a1008b16149d	40.7794864	-73.9835385
1371	Chez Ma Tante	92 Calyer St.	New York	New York State	11222	8f2a100d1482b8b	40.72686	-73.95745
1372	EN Japanese Brasserie	435 Hudson St.	New York	New York State	10014	8f2a1072cca8196	40.73053	-74.00706
1373	Tempura Matsui	222 E. 39th St.	New York	New York State	10158	8f2a100d2971166	40.7483542	-73.9748599
1374	Hart's	506 Franklin Ave.	New York	New York State	11238	8f2a100daa6942c	40.6813202	-73.9557486
1375	Da Franco & Tony Ristorante	2815 Middletown Rd.	New York	New York State	10461	8f2a1001c51c516	40.8435451	-73.8361459
1376	Gramercy Tavern	42 E. 20th St.	New York	New York State	10003	8f2a100d20c1a4c	40.7387578	-73.988991
1377	Casa Enrique	5-48 49th Ave.	New York	New York State	11101	8f2a100d017369b	40.7434588	-73.9542808
1378	Great N.Y. Noodletown	28 Bowery	New York	New York State	10013	8f2a1072c22d9aa	40.7150302	-73.9970469
1379	15 East at Tocqueville	1 E. 15th St.	New York	New York State	10003	8f2a100d2751c85	40.7366741	-73.9929703
1380	Aquavit	65 E. 55th St.	New York	New York State	10022	8f2a100d602e764	40.76078	-73.97214
1381	Mary's Fish Camp	64 Charles St.	New York	New York State	10014	8f2a1072cd32cc3	40.7348221	-74.003258
1382	Il Fiorista	17 W. 26th St.	New York	New York State	10010	8f2a100d2181309	40.7440247	-73.9893729
1383	Majorelle	28 E. 63rd St.	New York	New York State	10065	8f2a100d68814f1	40.76587	-73.96918
1384	Sushi Nakazawa	23 Commerce St.	New York	New York State	10014	8f2a1072cc31411	40.731716	-74.00451
1385	Balaboosta	611 Hudson St.	New York	New York State	10014	8f2a10721a0d0cd	40.7375986	-74.0057505
1386	Jeju Noodle Bar	679 Greenwich St.	New York	New York State	10014	8f2a1072cd9c294	40.732952	-74.00744
1387	Tiny's	135 West Broadway	New York	New York State	10013	8f2a1072c629a9c	40.7167787	-74.0081487
1388	Minetta Tavern	113 MacDougal St.	New York	New York State	10012	8f2a1072cd5996c	40.7299922	-74.0005355
1389	King	18 King St.	New York	New York State	10014	8f2a1072cc58d83	40.727753	-74.003293
1390	Fumo	1600 Amsterdam Ave.	New York	New York State	10031	8f2a1008c82961a	40.821407	-73.95047
1391	Don Angie	103 Greenwich Ave.	New York	New York State	10014	8f2a10721b48140	40.7377741	-74.0019745
1392	Jake's Steakhouse	6031 Broadway	New York	New York State	10471	8f2a100a5169c98	40.8919091	-73.8973202
1393	The Clocktower	5 Madison Ave.	New York	New York State	10010	8f2a100d200ec25	40.7413666	-73.9875324
1394	4 Charles Prime Rib	4 Charles St.	New York	New York State	10014	8f2a100d268ace8	40.7352707	-74.0004955
1395	Kosaka	220 W. 13th St.	New York	New York State	10011	8f2a10721b6a24c	40.738316	-74.00137
1396	Empellón	510 Madison Ave.	New York	New York State	10022	8f2a100d60191ac	40.75973	-73.97419
1397	Thái So´n	89 Baxter St.	New York	New York State	10013	8f2a1072c3a9366	40.7169328	-73.9995579
1398	Aldo Sohm Wine Bar	151 W. 51st St.	New York	New York State	10019	8f2a100d6462433	40.7614372	-73.9815108
1399	Porter House	10 Columbus Circle	New York	New York State	10019	8f2a1008b26d42d	40.76819	-73.98234
1400	MP Taverna	1 Bridge St.	Irvington	New York State	10533	8f2a101b5ab26c2	41.0399018	-73.8734078
1401	Flex Mussels	174 E. 82nd St.	New York	New York State	10028	8f2a1008904eb60	40.7763571	-73.9564522
1402	Carbone	181 Thompson St.	New York	New York State	10003	8f2a1072cc68b54	40.727966	-74.00017
1403	Karasu	166 Dekalb Ave.	New York	New York State	11217	8f2a100da182884	40.6895955	-73.9731955
1404	Guan Fu Sichuan	39-16 Prince St.	New York	New York State	11354	8f2a100e0606654	40.7594864	-73.8324454
1405	Shun	610 Lexington Ave.	New York	New York State	10022	8f2a100d6043880	40.7579756	-73.9712766
1406	Coarse	306 W. 13th St.	New York	New York State	10014	8f2a10721b55736	40.7392199	-74.0034825
1407	Le Gigot	18 Cornelia St.	New York	New York State	10014	8f2a1072cd50428	40.73141	-74.00169
1408	Coast & Valley	587 Manhattan Ave.	New York	New York State	11222	8f2a100d144b0f4	40.7229008	-73.9504887
1409	Schilling	109 Washington St.	New York	New York State	10006	8f2a10728c69ae8	40.708633	-74.014145
1410	Macelleria Italian Steakhouse	142 Fifth Ave.	Village of Pelham	New York State	10803	8f2a10030451a12	40.9133018	-73.8085114
1411	zero otto nove	2357 Arthur Ave.	New York	New York State	10458	8f2a100acb0cb9b	40.8549046	-73.8882875
1412	Xixa	241 S. 4th St.	New York	New York State	11211	8f2a100dece9946	40.710365	-73.95857
1413	Winner	367 7th Ave.	New York	New York State	11215	8f2a1077404661b	40.6656896	-73.9829381
1414	Win Son	159 Graham Ave.	New York	New York State	11206	8f2a100deb35005	40.7072662	-73.9431171
1415	West New Malaysia	46-48 Bowery	New York	New York State	10013	8f2a1072c350d06	40.715866	-73.9966263
1416	Vinum	704 Bay St.	New York	New York State	10304	8f2a107560c8416	40.624893	-74.074715
1417	Via Vai	31-09 23rd Ave.	New York	New York State	11105	8f2a100f0699298	40.7743579	-73.9127312
1418	Van Đa	234 E. 4th St.	New York	New York State	10009	8f2a100d34ec2e9	40.7233393	-73.9828147
1419	Una Pizza Napoletana	175 Orchard St.	New York	New York State	10002	8f2a1072cb56812	40.721645	-73.988464
1420	Ugly Baby	407 Smith St.	New York	New York State	11231	8f2a1072922885e	40.67796	-73.99616
1421	Turkish Kitchen	386 Third Ave.	New York	New York State	10016	8f2a100d216dceb	40.74183	-73.98119
1422	Tredici Social	104 Kraft Ave.	Bronxville	New York State	10708	8f2a1018d9309b3	40.9404952	-73.8343981
1423	Tra Di Noi	622 E. 187th St.	New York	New York State	10458	8f2a100134da52c	40.855078	-73.8867319
1424	Tong Sam Gyup Goo Yi	162-23 Depot Rd.	New York	New York State	11358	8f2a100e57abd50	40.762066	-73.803024
1425	Tonchin	13 W. 36th St.	New York	New York State	10018	8f2a100d2d6e8b4	40.7501	-73.98443
1426	Tomiño	192 Grand St.	New York	New York State	10013	8f2a1072c334a69	40.7192874	-73.9970594
1427	The Cookery	39 Chestnut St.	Dobbs Ferry	New York State	10522	8f2a10184d2b171	41.0142288	-73.8764403
1428	Thai Diner	186 Mott St.	New York	New York State	10012	8f2a1072ca8664b	40.7207604	-73.9957134
1429	Tanoreen	7523 Third Ave.	New York	New York State	11209	8f2a10773489698	40.6309	-74.02772
1430	Sweet Yummy House	83-13 Broadway	New York	New York State	11373	8f2a100c47994eb	40.7410226	-73.8795532
1431	Suyo Gastrofusion	1401 Plaza Dr.	New York	New York State	10452	8f2a100a8c5b782	40.8404805	-73.9181442
1432	Spy C Cuisine	72-06 Austin St.	New York	New York State	11375	8f2a100ead9c5a4	40.7191046	-73.8423766
1433	Speedy Romeo	376 Classon Ave.	New York	New York State	11238	8f2a100dab12394	40.6874812	-73.959801
1434	Southern Table	39 Marble Ave.	Pleasantville	New York State	10570	8f2a10c4469645b	41.1320052	-73.7914087
1435	Somtum Der	85 Avenue A	New York	New York State	10009	8f2a100d341b519	40.725124	-73.98434
1436	Soba-Ya	229 E. 9th St.	New York	New York State	10003	8f2a1072c960896	40.7295987	-73.9879379
1437	Shiraz Kitchen	83 E. Main St.	Elmsford	New York State	10523	8f2a10c4a6dc852	41.0533687	-73.8153372
1438	Shalom Japan	301 S. 4th St.	New York	New York State	11211	8f2a100dec492d0	40.7093651	-73.9557659
1439	SaRanRom Thai	8110 Broadway	New York	New York State	11373	8f2a100c6b72025	40.7432134	-73.8836391
1440	San Matteo	1739 Second Ave.	New York	New York State	10128	8f2a10089b848f2	40.78042	-73.950096
1441	Saint Julivert Fisherie	264 Clinton St.	New York	New York State	11201	8f2a107298dbcf6	40.6878747	-73.995614
1442	Sagara	98 Victory Blvd.	New York	New York State	10301	8f2a10756cb47a2	40.6378423	-74.0797638
1443	Russ & Daughters Cafe	127 Orchard St.	New York	New York State	10002	8f2a1072ca76708	40.7195313	-73.9895477
1444	Runner & Stone	285 Third Ave.	New York	New York State	11215	8f2a10774d196da	40.677254	-73.98619
1445	Ruffian	125 E. 7th St.	New York	New York State	10009	8f2a100d3410285	40.7263854	-73.984228
1446	Rubirosa	235 Mulberry St.	New York	New York State	10012	8f2a1072c1686a1	40.722725	-73.9962
1447	Roberta's	261 Moore St.	New York	New York State	11206	8f2a100dc449d6e	40.70503	-73.93411
1448	Rangoon	500 Prospect Pl.	New York	New York State	11238	8f2a100dbcabae0	40.6757788	-73.9600392
1449	Rafele Rye	26 Purchase St.	Rye	New York State	10580	8f2a10100291271	40.9824806	-73.6841905
1450	RaaSa	145 E. Main St.	Elmsford	New York State	10523	8f2a101a4986098	41.0514548	-73.8127924
1451	Purple Yam	1314 Cortelyou Rd.	New York	New York State	11226	8f2a10775254dae	40.64047	-73.96565
1452	Prune	54 E. 1st St.	New York	New York State	10003	8f2a1072cb06129	40.72381	-73.98921
1453	Pinch Chinese	177 Prince St.	New York	New York State	10012	8f2a1072c1a5b36	40.7264798	-74.0019829
1454	Pierozek	592 Manhattan Ave.	New York	New York State	11222	8f2a100d14485b0	40.7234369	-73.9504293
1455	Phayul	37-59 74th St.	New York	New York State	11372	8f2a100c68c0936	40.7473463	-73.8912572
1456	Pata Cafe	56-14 Van Horn St.	New York	New York State	11373	8f2a100c08a0833	40.732548	-73.8767
1457	Oso	1618 Amsterdam Ave.	New York	New York State	10031	8f2a1008c82d09a	40.8219	-73.95009
1458	Olmsted	659 Vanderbilt Ave.	New York	New York State	11238	8f2a100da2e0714	40.677097	-73.968994
1459	Nyonya	199 Grand St.	New York	New York State	10013	8f2a1072c3358a0	40.7191602	-73.9969395
1460	Norma Gastronomia Siciliana	438 Third Ave.	New York	New York State	10016	8f2a100d2bb6740	40.7435537	-73.9797615
1461	Nami Nori	33 Carmine St.	New York	New York State	10014	8f2a1072cc2b56c	40.7302491	-74.003079
1462	Momofuku Noodle Bar	171 First Ave.	New York	New York State	10003	8f2a100d358485b	40.72922	-73.98442
1463	Miss Mamie's Spoonbread Too	366 W. 110th St.	New York	New York State	10025	8f2a1008d4b37a3	40.8015558	-73.9607087
1464	Miss Ada	184 DeKalb Ave.	New York	New York State	11205	8f2a100da1842ed	40.6896523	-73.9723305
1465	Mile End	97A Hoyt St.	New York	New York State	11217	8f2a10729b35a58	40.687473	-73.98702
1466	Mexicosina	503 Jackson Ave.	New York	New York State	10455	8f2a100a96199b5	40.8118377	-73.9096505
1467	Memories of Shanghai	68-60 Austin St.	New York	New York State	11375	8f2a100c53a069c	40.7224039	-73.851099
1468	Mar's	34-21 34th Ave.	New York	New York State	11106	8f2a100f378aaf3	40.7582783	-73.9241195
1469	Maria Restaurant	11 Huguenot St.	New Rochelle	New York State	10801	8f2a1003508210c	40.914265	-73.7736953
1470	Mao Mao	1000 Broadway	New York	New York State	11221	8f2a100d89ae4f1	40.6958409	-73.9334871
1471	MáLà Project	122 First Ave.	New York	New York State	10009	8f2a100d34a4055	40.7272262	-73.9854205
1472	Maison Yaki	626 Vanderbilt Ave.	New York	New York State	11238	8f2a100da2e606a	40.6774477	-73.9690945
1473	Luzzo's	211-13 First Ave.	New York	New York State	10003	8f2a100d2259928	40.7305	-73.98349
1474	Llama Inn	50 Withers St.	New York	New York State	11211	8f2a100d16ec9a3	40.716683	-73.9503574
1475	Little Alley	550 Third Ave.	New York	New York State	10016	8f2a100d29536d1	40.747356	-73.977005
1476	Legend of Taste	2002 Utopia Pkwy.	New York	New York State	11357	8f2a1000b696c89	40.779633	-73.79398
1477	La Morada	308 Willis Ave.	New York	New York State	10454	8f2a100ab36594c	40.81067	-73.921715
1478	La Cueva Fonda	961 Leggett Ave.	New York	New York State	10455	8f2a100a90ed312	40.8151979	-73.9003727
1479	Kung Fu Little Steamed Buns Ramen	811 Eighth Ave.	New York	New York State	10019	8f2a100d64f2b6c	40.7615485	-73.9867528
1480	Kubeh	464 Sixth Ave.	New York	New York State	10011	8f2a100d26a9ae6	40.73553	-73.998116
1481	Klein's	97 Wythe Ave.	New York	New York State	11249	8f2a100d3b5a474	40.7208512	-73.9587875
1482	Khe-Yo	157 Duane St.	New York	New York State	10013	8f2a1072c62b171	40.716835	-74.00879
1483	Katz's	205 E. Houston St.	New York	New York State	10002	8f2a1072cb7618c	40.72235	-73.98743
1484	Jin Ramen	3183 Broadway	New York	New York State	10027	8f2a1008c076b5c	40.8155761	-73.9586245
1485	J.G. Melon	1291 Third Ave.	New York	New York State	10021	8f2a100892a95b4	40.77117	-73.95929
1486	Hupo	1007 50th Ave.	New York	New York State	11101	8f2a100d0143928	40.7426369	-73.9533994
1487	Hunan Bistro	96 Third Ave.	New York	New York State	10003	8f2a100d22f2272	40.7323	-73.98802
1488	Hometown Barbecue New York	454 Van Brunt St.	New York	New York State	11231	8f2a10776c2ac29	40.6748778	-74.016067
1489	Hao Noodle and Tea	401 Sixth Ave.	New York	New York State	10014	8f2a1072cd2d943	40.7334027	-73.9998044
1490	hanon	436 Union Ave.	New York	New York State	11211	8f2a100de99e8ce	40.7135028	-73.9514857
1491	HanGawi	12 E. 32nd St.	New York	New York State	10016	8f2a100d289852c	40.74666	-73.98482
1492	Hahm Ji Bach	40-11 149th Pl.	New York	New York State	11355	8f2a100e0a164e9	40.7630855	-73.8149154
1493	Haenyeo	239 Fifth Ave.	New York	New York State	11215	8f2a10774d6b365	40.6751466	-73.9814087
1494	Gregory’s 26 Corner Taverna	26-02 23rd Ave.	New York	New York State	11105	8f2a100f2a71833	40.7764686	-73.915939
1495	Gordo's Cantina	140 St. Nicholas Ave.	New York	New York State	11237	8f2a100dca16573	40.7049991	-73.9175292
1496	Glasserie	95 Commercial St.	New York	New York State	11222	8f2a100d03a164a	40.737694	-73.95604
1497	Georgian Cuisine	8309 Third Ave.	New York	New York State	11209	8f2a10754a71c99	40.6254443	-74.0301038
1498	Gentle Perch	112 Graham Ave.	New York	New York State	11206	8f2a100deb0c2de	40.7051654	-73.9427722
1499	Forsythia	9 Stanton St.	New York	New York State	10002	8f2a1072cb8c8db	40.7225817	-73.9924978
1500	For All Things Good	343 Franklin Ave.	New York	New York State	11238	8f2a100dab23475	40.6876752	-73.9568935
1501	Enzo’s of Williamsbridge	1998 Williamsbridge Rd.	New York	New York State	10451	8f2a10011790628	40.8541844	-73.8542303
1502	Enoteca Maria	27 Hyatt St.	New York	New York State	10301	8f2a1070ba53d5d	40.64187	-74.077255
1503	El Molcajete	1506-1508 Westchester Ave.	New York	New York State	10472	8f2a100ad34e79b	40.8286092	-73.8797398
1504	East Harbor Seafood Palace	714-726 65th St.	New York	New York State	11220	8f2a107731a3c2d	40.63343	-74.01442
1505	Dubrovnik	721 Main St.	New Rochelle	New York State	10801	8f2a10031ca30cd	40.9035486	-73.7890443
